rep age_class pos neg total
649 3 44115 42091 86206
649 4 119012 30410 149422
649 5 120316 7735 128051
649 6 97200 5195 102395
649 7 66937 2196 69133
649 8 69247 575 69822
650 0 42837 31580 74417
650 1 50593 23600 74193
650 2 67858 12185 80043
650 3 73440 12766 86206
650 4 147824 1598 149422
650 5 127612 439 128051
650 6 102238 157 102395
650 7 69101 32 69133
650 8 69806 16 69822
651 0 1146 73271 74417
651 1 24165 50028 74193
651 2 48666 31377 80043
651 3 58696 27510 86206
651 4 107395 42027 149422
651 5 114999 13052 128051
651 6 93893 8502 102395
651 7 65321 3812 69133
651 8 68473 1349 69822
652 0 9727 64690 74417
652 1 34087 40106 74193
652 2 61462 18581 80043
652 3 58328 27878 86206
652 4 122374 27048 149422
652 5 122819 5232 128051
652 6 99121 3274 102395
652 7 67743 1390 69133
652 8 69415 407 69822
653 0 17821 56596 74417
653 1 38138 36055 74193
653 2 40690 39353 80043
653 3 58528 27678 86206
653 4 106770 42652 149422
653 5 115003 13048 128051
653 6 93455 8940 102395
653 7 64899 4234 69133
653 8 67564 2258 69822
654 0 10576 63841 74417
654 1 10640 63553 74193
654 2 15169 64874 80043
654 3 34859 51347 86206
654 4 113413 36009 149422
654 5 121401 6650 128051
654 6 97433 4962 102395
654 7 67477 1656 69133
654 8 69375 447 69822
655 0 24355 50062 74417
655 1 56047 18146 74193
655 2 65710 14333 80043
655 3 84908 1298 86206
655 4 146261 3161 149422
655 5 127739 312 128051
655 6 102284 111 102395
655 7 69100 33 69133
655 8 69820 2 69822
656 0 938 73479 74417
656 1 3724 70469 74193
656 2 23954 56089 80043
656 3 18536 67670 86206
656 4 90587 58835 149422
656 5 109038 19013 128051
656 6 88041 14354 102395
656 7 64280 4853 69133
656 8 67174 2648 69822
657 0 10255 64162 74417
657 1 31099 43094 74193
657 2 37921 42122 80043
657 3 50174 36032 86206
657 4 125428 23994 149422
657 5 125368 2683 128051
657 6 100856 1539 102395
657 7 68560 573 69133
657 8 69668 154 69822
658 0 461 73956 74417
658 1 16100 58093 74193
658 2 21972 58071 80043
658 3 60947 25259 86206
658 4 104083 45339 149422
658 5 114237 13814 128051
658 6 93992 8403 102395
658 7 65554 3579 69133
658 8 68581 1241 69822
659 0 169 74248 74417
659 1 9495 64698 74193
659 2 38328 41715 80043
659 3 35298 50908 86206
659 4 133519 15903 149422
659 5 124306 3745 128051
659 6 99984 2411 102395
659 7 68287 846 69133
659 8 69550 272 69822
660 0 5164 69253 74417
660 1 23562 50631 74193
660 2 23694 56349 80043
660 3 24827 61379 86206
660 4 125707 23715 149422
660 5 126564 1487 128051
660 6 101359 1036 102395
660 7 68803 330 69133
660 8 69777 45 69822
661 0 9983 64434 74417
661 1 25669 48524 74193
661 2 48103 31940 80043
661 3 60888 25318 86206
661 4 113612 35810 149422
661 5 120939 7112 128051
661 6 97157 5238 102395
661 7 66852 2281 69133
661 8 68973 849 69822
662 0 6811 67606 74417
662 1 18383 55810 74193
662 2 26980 53063 80043
662 3 63284 22922 86206
662 4 135288 14134 149422
662 5 121437 6614 128051
662 6 99166 3229 102395
662 7 68048 1085 69133
662 8 69254 568 69822
663 0 17638 56779 74417
663 1 36460 37733 74193
663 2 69306 10737 80043
663 3 76213 9993 86206
663 4 139707 9715 149422
663 5 127129 922 128051
663 6 102066 329 102395
663 7 69016 117 69133
663 8 69793 29 69822
664 0 1879 72538 74417
664 1 6473 67720 74193
664 2 14187 65856 80043
664 3 37376 48830 86206
664 4 127849 21573 149422
664 5 122256 5795 128051
664 6 98242 4153 102395
664 7 67838 1295 69133
664 8 69553 269 69822
665 0 11376 63041 74417
665 1 34081 40112 74193
665 2 30809 49234 80043
665 3 38809 47397 86206
665 4 104686 44736 149422
665 5 114273 13778 128051
665 6 92729 9666 102395
665 7 65456 3677 69133
665 8 68885 937 69822
666 0 21024 53393 74417
666 1 22715 51478 74193
666 2 22088 57955 80043
666 3 43003 43203 86206
666 4 115378 34044 149422
666 5 126054 1997 128051
666 6 100751 1644 102395
666 7 68746 387 69133
666 8 69795 27 69822
667 0 9129 65288 74417
667 1 34928 39265 74193
667 2 64520 15523 80043
667 3 77591 8615 86206
667 4 137187 12235 149422
667 5 126670 1381 128051
667 6 101631 764 102395
667 7 68892 241 69133
667 8 69791 31 69822
668 0 8190 66227 74417
668 1 37304 36889 74193
668 2 72365 7678 80043
668 3 71604 14602 86206
668 4 137064 12358 149422
668 5 126812 1239 128051
668 6 101775 620 102395
668 7 68979 154 69133
668 8 69772 50 69822
669 0 21044 53373 74417
669 1 40262 33931 74193
669 2 59789 20254 80043
669 3 81625 4581 86206
669 4 144378 5044 149422
669 5 127782 269 128051
669 6 102266 129 102395
669 7 69066 67 69133
669 8 69819 3 69822
670 0 8023 66394 74417
670 1 41090 33103 74193
670 2 49645 30398 80043
670 3 68367 17839 86206
670 4 139330 10092 149422
670 5 122745 5306 128051
670 6 99821 2574 102395
670 7 68215 918 69133
670 8 69545 277 69822
671 0 5096 69321 74417
671 1 18454 55739 74193
671 2 27048 52995 80043
671 3 67128 19078 86206
671 4 125658 23764 149422
671 5 124284 3767 128051
671 6 99934 2461 102395
671 7 68007 1126 69133
671 8 69517 305 69822
672 0 11499 62918 74417
672 1 27950 46243 74193
672 2 39547 40496 80043
672 3 66932 19274 86206
672 4 126949 22473 149422
672 5 122915 5136 128051
672 6 99340 3055 102395
672 7 68092 1041 69133
672 8 69466 356 69822
673 0 19065 55352 74417
673 1 32440 41753 74193
673 2 32376 47667 80043
673 3 42477 43729 86206
673 4 105610 43812 149422
673 5 117606 10445 128051
673 6 95246 7149 102395
673 7 66388 2745 69133
673 8 69011 811 69822
674 0 1240 73177 74417
674 1 17354 56839 74193
674 2 18665 61378 80043
674 3 58843 27363 86206
674 4 115264 34158 149422
674 5 122902 5149 128051
674 6 99403 2992 102395
674 7 67991 1142 69133
674 8 69534 288 69822
675 0 26959 47458 74417
675 1 38968 35225 74193
675 2 53847 26196 80043
675 3 69272 16934 86206
675 4 124324 25098 149422
675 5 122338 5713 128051
675 6 99188 3207 102395
675 7 67842 1291 69133
675 8 69522 300 69822
676 0 17995 56422 74417
676 1 38674 35519 74193
676 2 34394 45649 80043
676 3 52306 33900 86206
676 4 130914 18508 149422
676 5 123550 4501 128051
676 6 99368 3027 102395
676 7 67941 1192 69133
676 8 69341 481 69822
677 0 7028 67389 74417
677 1 23046 51147 74193
677 2 27385 52658 80043
677 3 68256 17950 86206
677 4 148028 1394 149422
677 5 127563 488 128051
677 6 102304 91 102395
677 7 69107 26 69133
677 8 69822 0 69822
678 0 5135 69282 74417
678 1 51400 22793 74193
678 2 63180 16863 80043
678 3 73194 13012 86206
678 4 147017 2405 149422
678 5 126813 1238 128051
678 6 101928 467 102395
678 7 68984 149 69133
678 8 69806 16 69822
679 0 33705 40712 74417
679 1 49377 24816 74193
679 2 50582 29461 80043
679 3 65115 21091 86206
679 4 142218 7204 149422
679 5 127194 857 128051
679 6 101839 556 102395
679 7 68987 146 69133
679 8 69816 6 69822
680 0 4486 69931 74417
680 1 25060 49133 74193
680 2 24360 55683 80043
680 3 28968 57238 86206
680 4 93285 56137 149422
680 5 114261 13790 128051
680 6 92688 9707 102395
680 7 65043 4090 69133
680 8 67779 2043 69822
681 0 468 73949 74417
681 1 58606 15587 74193
681 2 59571 20472 80043
681 3 68439 17767 86206
681 4 125716 23706 149422
681 5 124314 3737 128051
681 6 100013 2382 102395
681 7 68362 771 69133
681 8 69630 192 69822
682 0 6818 67599 74417
682 1 20473 53720 74193
682 2 33927 46116 80043
682 3 50390 35816 86206
682 4 125406 24016 149422
682 5 122036 6015 128051
682 6 99706 2689 102395
682 7 68084 1049 69133
682 8 69501 321 69822
683 0 11928 62489 74417
683 1 23024 51169 74193
683 2 76241 3802 80043
683 3 77224 8982 86206
683 4 138390 11032 149422
683 5 126877 1174 128051
683 6 101530 865 102395
683 7 68845 288 69133
683 8 69695 127 69822
684 0 18295 56122 74417
684 1 42276 31917 74193
684 2 41263 38780 80043
684 3 43927 42279 86206
684 4 129265 20157 149422
684 5 125618 2433 128051
684 6 101030 1365 102395
684 7 68689 444 69133
684 8 69643 179 69822
685 0 4135 70282 74417
685 1 26720 47473 74193
685 2 29713 50330 80043
685 3 34918 51288 86206
685 4 127537 21885 149422
685 5 123115 4936 128051
685 6 99540 2855 102395
685 7 68117 1016 69133
685 8 69615 207 69822
686 0 16794 57623 74417
686 1 52212 21981 74193
686 2 56654 23389 80043
686 3 63467 22739 86206
686 4 129705 19717 149422
686 5 123446 4605 128051
686 6 100598 1797 102395
686 7 68468 665 69133
686 8 69574 248 69822
687 0 30880 43537 74417
687 1 47748 26445 74193
687 2 49858 30185 80043
687 3 58169 28037 86206
687 4 116675 32747 149422
687 5 120493 7558 128051
687 6 97286 5109 102395
687 7 66816 2317 69133
687 8 68850 972 69822
688 0 1002 73415 74417
688 1 21610 52583 74193
688 2 35007 45036 80043
688 3 69187 17019 86206
688 4 132185 17237 149422
688 5 123607 4444 128051
688 6 99561 2834 102395
688 7 68107 1026 69133
688 8 69435 387 69822
689 0 17206 57211 74417
689 1 40689 33504 74193
689 2 43632 36411 80043
689 3 52228 33978 86206
689 4 110614 38808 149422
689 5 123062 4989 128051
689 6 99028 3367 102395
689 7 68143 990 69133
689 8 69457 365 69822
690 0 6400 68017 74417
690 1 13645 60548 74193
690 2 40753 39290 80043
690 3 47169 39037 86206
690 4 127232 22190 149422
690 5 121726 6325 128051
690 6 99277 3118 102395
690 7 68228 905 69133
690 8 69603 219 69822
691 0 8691 65726 74417
691 1 39850 34343 74193
691 2 70270 9773 80043
691 3 81579 4627 86206
691 4 139590 9832 149422
691 5 126694 1357 128051
691 6 101967 428 102395
691 7 69006 127 69133
691 8 69777 45 69822
692 0 18311 56106 74417
692 1 17069 57124 74193
692 2 16830 63213 80043
692 3 20739 65467 86206
692 4 93669 55753 149422
692 5 118646 9405 128051
692 6 95241 7154 102395
692 7 65851 3282 69133
692 8 68497 1325 69822
693 0 9135 65282 74417
693 1 25709 48484 74193
693 2 26989 53054 80043
693 3 41609 44597 86206
693 4 131518 17904 149422
693 5 122739 5312 128051
693 6 98463 3932 102395
693 7 67587 1546 69133
693 8 69101 721 69822
694 0 12727 61690 74417
694 1 57848 16345 74193
694 2 54876 25167 80043
694 3 63399 22807 86206
694 4 125478 23944 149422
694 5 124834 3217 128051
694 6 100234 2161 102395
694 7 68347 786 69133
694 8 69628 194 69822
695 0 4538 69879 74417
695 1 18559 55634 74193
695 2 33568 46475 80043
695 3 48010 38196 86206
695 4 116915 32507 149422
695 5 120932 7119 128051
695 6 98421 3974 102395
695 7 67775 1358 69133
695 8 69458 364 69822
696 0 13636 60781 74417
696 1 38873 35320 74193
696 2 65026 15017 80043
696 3 67203 19003 86206
696 4 123662 25760 149422
696 5 126003 2048 128051
696 6 100863 1532 102395
696 7 68601 532 69133
696 8 69727 95 69822
697 0 24433 49984 74417
697 1 60428 13765 74193
697 2 70326 9717 80043
697 3 71398 14808 86206
697 4 133803 15619 149422
697 5 125801 2250 128051
697 6 100477 1918 102395
697 7 68570 563 69133
697 8 69654 168 69822
698 0 20792 53625 74417
698 1 53445 20748 74193
698 2 50832 29211 80043
698 3 58254 27952 86206
698 4 120110 29312 149422
698 5 120339 7712 128051
698 6 97763 4632 102395
698 7 67166 1967 69133
698 8 69268 554 69822
699 0 3509 70908 74417
699 1 13668 60525 74193
699 2 21438 58605 80043
699 3 49503 36703 86206
699 4 108577 40845 149422
699 5 117684 10367 128051
699 6 94963 7432 102395
699 7 66106 3027 69133
699 8 69104 718 69822
700 0 8174 66243 74417
700 1 29465 44728 74193
700 2 59366 20677 80043
700 3 59821 26385 86206
700 4 140171 9251 149422
700 5 123388 4663 128051
700 6 100419 1976 102395
700 7 68416 717 69133
700 8 69611 211 69822
701 0 2306 72111 74417
701 1 5121 69072 74193
701 2 6568 73475 80043
701 3 9422 76784 86206
701 4 101920 47502 149422
701 5 112131 15920 128051
701 6 93336 9059 102395
701 7 64399 4734 69133
701 8 67146 2676 69822
702 0 14547 59870 74417
702 1 47108 27085 74193
702 2 64642 15401 80043
702 3 70151 16055 86206
702 4 130843 18579 149422
702 5 124662 3389 128051
702 6 101293 1102 102395
702 7 68815 318 69133
702 8 69747 75 69822
703 0 15609 58808 74417
703 1 26019 48174 74193
703 2 31192 48851 80043
703 3 67870 18336 86206
703 4 119141 30281 149422
703 5 116403 11648 128051
703 6 94533 7862 102395
703 7 64983 4150 69133
703 8 67195 2627 69822
704 0 5169 69248 74417
704 1 31896 42297 74193
704 2 52076 27967 80043
704 3 69374 16832 86206
704 4 122820 26602 149422
704 5 118836 9215 128051
704 6 96268 6127 102395
704 7 66121 3012 69133
704 8 68285 1537 69822
705 0 26547 47870 74417
705 1 41500 32693 74193
705 2 68515 11528 80043
705 3 77848 8358 86206
705 4 134909 14513 149422
705 5 124031 4020 128051
705 6 100231 2164 102395
705 7 68118 1015 69133
705 8 69579 243 69822
706 0 6132 68285 74417
706 1 17655 56538 74193
706 2 34349 45694 80043
706 3 42421 43785 86206
706 4 115382 34040 149422
706 5 122138 5913 128051
706 6 98628 3767 102395
706 7 68015 1118 69133
706 8 69590 232 69822
707 0 17208 57209 74417
707 1 50806 23387 74193
707 2 63022 17021 80043
707 3 69487 16719 86206
707 4 136372 13050 149422
707 5 126829 1222 128051
707 6 101610 785 102395
707 7 68977 156 69133
707 8 69793 29 69822
708 0 7111 67306 74417
708 1 26836 47357 74193
708 2 41385 38658 80043
708 3 72537 13669 86206
708 4 134804 14618 149422
708 5 122258 5793 128051
708 6 99739 2656 102395
708 7 68298 835 69133
708 8 69513 309 69822
709 0 26517 47900 74417
709 1 31208 42985 74193
709 2 64334 15709 80043
709 3 76824 9382 86206
709 4 142232 7190 149422
709 5 126066 1985 128051
709 6 101063 1332 102395
709 7 68550 583 69133
709 8 69746 76 69822
710 0 5791 68626 74417
710 1 40980 33213 74193
710 2 50879 29164 80043
710 3 66302 19904 86206
710 4 135212 14210 149422
710 5 124242 3809 128051
710 6 100095 2300 102395
710 7 68347 786 69133
710 8 69558 264 69822
711 0 17786 56631 74417
711 1 25504 48689 74193
711 2 31787 48256 80043
711 3 43410 42796 86206
711 4 118104 31318 149422
711 5 125495 2556 128051
711 6 101082 1313 102395
711 7 68749 384 69133
711 8 69704 118 69822
712 0 26233 48184 74417
712 1 45408 28785 74193
712 2 72795 7248 80043
712 3 83940 2266 86206
712 4 146894 2528 149422
712 5 127743 308 128051
712 6 102175 220 102395
712 7 69086 47 69133
712 8 69818 4 69822
713 0 8641 65776 74417
713 1 23184 51009 74193
713 2 45108 34935 80043
713 3 52224 33982 86206
713 4 115525 33897 149422
713 5 119103 8948 128051
713 6 96917 5478 102395
713 7 66640 2493 69133
713 8 68830 992 69822
714 0 6170 68247 74417
714 1 12398 61795 74193
714 2 29268 50775 80043
714 3 47544 38662 86206
714 4 109077 40345 149422
714 5 115701 12350 128051
714 6 95634 6761 102395
714 7 66630 2503 69133
714 8 68858 964 69822
715 0 17286 57131 74417
715 1 32293 41900 74193
715 2 67635 12408 80043
715 3 63967 22239 86206
715 4 131725 17697 149422
715 5 122746 5305 128051
715 6 99294 3101 102395
715 7 67540 1593 69133
715 8 69511 311 69822
716 0 6599 67818 74417
716 1 20181 54012 74193
716 2 49413 30630 80043
716 3 46360 39846 86206
716 4 112569 36853 149422
716 5 112244 15807 128051
716 6 92784 9611 102395
716 7 63969 5164 69133
716 8 66758 3064 69822
717 0 25958 48459 74417
717 1 47407 26786 74193
717 2 48242 31801 80043
717 3 55864 30342 86206
717 4 122840 26582 149422
717 5 122203 5848 128051
717 6 98895 3500 102395
717 7 67589 1544 69133
717 8 69320 502 69822
718 0 16243 58174 74417
718 1 22569 51624 74193
718 2 58889 21154 80043
718 3 66744 19462 86206
718 4 127819 21603 149422
718 5 122076 5975 128051
718 6 98271 4124 102395
718 7 67554 1579 69133
718 8 69325 497 69822
719 0 1447 72970 74417
719 1 22420 51773 74193
719 2 38720 41323 80043
719 3 67278 18928 86206
719 4 129076 20346 149422
719 5 124408 3643 128051
719 6 100584 1811 102395
719 7 68545 588 69133
719 8 69663 159 69822
720 0 4176 70241 74417
720 1 42800 31393 74193
720 2 49408 30635 80043
720 3 68201 18005 86206
720 4 140003 9419 149422
720 5 126758 1293 128051
720 6 101816 579 102395
720 7 68963 170 69133
720 8 69809 13 69822
721 0 12281 62136 74417
721 1 39129 35064 74193
721 2 49455 30588 80043
721 3 53370 32836 86206
721 4 104251 45171 149422
721 5 119828 8223 128051
721 6 96149 6246 102395
721 7 66428 2705 69133
721 8 68780 1042 69822
722 0 3379 71038 74417
722 1 24245 49948 74193
722 2 41148 38895 80043
722 3 54480 31726 86206
722 4 117781 31641 149422
722 5 119852 8199 128051
722 6 96691 5704 102395
722 7 66965 2168 69133
722 8 68842 980 69822
723 0 6702 67715 74417
723 1 24897 49296 74193
723 2 42263 37780 80043
723 3 62169 24037 86206
723 4 131069 18353 149422
723 5 120463 7588 128051
723 6 98721 3674 102395
723 7 67995 1138 69133
723 8 69502 320 69822
724 0 37746 36671 74417
724 1 59706 14487 74193
724 2 67062 12981 80043
724 3 82986 3220 86206
724 4 146471 2951 149422
724 5 127383 668 128051
724 6 102146 249 102395
724 7 69045 88 69133
724 8 69819 3 69822
725 0 10869 63548 74417
725 1 47519 26674 74193
725 2 44882 35161 80043
725 3 49895 36311 86206
725 4 111455 37967 149422
725 5 123732 4319 128051
725 6 99435 2960 102395
725 7 68073 1060 69133
725 8 69410 412 69822
726 0 16714 57703 74417
726 1 46288 27905 74193
726 2 65325 14718 80043
726 3 71658 14548 86206
726 4 138364 11058 149422
726 5 125752 2299 128051
726 6 101792 603 102395
726 7 68967 166 69133
726 8 69776 46 69822
727 0 23503 50914 74417
727 1 55655 18538 74193
727 2 63647 16396 80043
727 3 67116 19090 86206
727 4 132992 16430 149422
727 5 126339 1712 128051
727 6 101531 864 102395
727 7 68846 287 69133
727 8 69764 58 69822
728 0 10120 64297 74417
728 1 29234 44959 74193
728 2 47765 32278 80043
728 3 53535 32671 86206
728 4 128475 20947 149422
728 5 127244 807 128051
728 6 101942 453 102395
728 7 69011 122 69133
728 8 69802 20 69822
729 0 5066 69351 74417
729 1 32263 41930 74193
729 2 40034 40009 80043
729 3 43941 42265 86206
729 4 132125 17297 149422
729 5 126343 1708 128051
729 6 101495 900 102395
729 7 68750 383 69133
729 8 69729 93 69822
730 0 782 73635 74417
730 1 26447 47746 74193
730 2 35970 44073 80043
730 3 56007 30199 86206
730 4 111198 38224 149422
730 5 116651 11400 128051
730 6 94688 7707 102395
730 7 66021 3112 69133
730 8 68858 964 69822
731 0 9840 64577 74417
731 1 48800 25393 74193
731 2 46734 33309 80043
731 3 49657 36549 86206
731 4 105394 44028 149422
731 5 114168 13883 128051
731 6 92167 10228 102395
731 7 63807 5326 69133
731 8 67188 2634 69822
732 0 3974 70443 74417
732 1 18676 55517 74193
732 2 25664 54379 80043
732 3 50107 36099 86206
732 4 136105 13317 149422
732 5 121643 6408 128051
732 6 98706 3689 102395
732 7 67629 1504 69133
732 8 69196 626 69822
733 0 12927 61490 74417
733 1 32641 41552 74193
733 2 40495 39548 80043
733 3 69267 16939 86206
733 4 123511 25911 149422
733 5 124304 3747 128051
733 6 100328 2067 102395
733 7 68371 762 69133
733 8 69547 275 69822
734 0 7914 66503 74417
734 1 36398 37795 74193
734 2 42031 38012 80043
734 3 70194 16012 86206
734 4 144530 4892 149422
734 5 125454 2597 128051
734 6 101744 651 102395
734 7 69003 130 69133
734 8 69813 9 69822
735 0 15820 58597 74417
735 1 40187 34006 74193
735 2 54651 25392 80043
735 3 70584 15622 86206
735 4 145492 3930 149422
735 5 127331 720 128051
735 6 102052 343 102395
735 7 69037 96 69133
735 8 69822 0 69822
736 0 2082 72335 74417
736 1 22668 51525 74193
736 2 31328 48715 80043
736 3 45604 40602 86206
736 4 135787 13635 149422
736 5 125045 3006 128051
736 6 100479 1916 102395
736 7 68608 525 69133
736 8 69606 216 69822
737 0 8470 65947 74417
737 1 20739 53454 74193
737 2 20970 59073 80043
737 3 39503 46703 86206
737 4 126888 22534 149422
737 5 125866 2185 128051
737 6 101081 1314 102395
737 7 68764 369 69133
